time,station_id,Water_Level_LAT,Water_Level_OD_Malin,QC_Flag
UTC,,metres,metres,
2022-02-25T03:05:00Z,Aranmore Island - Leabgarrow,2.058,-0.145,0
2022-02-25T03:10:00Z,Aranmore Island - Leabgarrow,1.703,-0.5,0
2022-02-25T03:15:00Z,Aranmore Island - Leabgarrow,1.916,-0.287,0
2022-02-25T03:20:00Z,Aranmore Island - Leabgarrow,1.768,-0.435,0
2022-02-25T03:25:00Z,Aranmore Island - Leabgarrow,1.651,-0.552,0
2022-02-25T03:30:00Z,Aranmore Island - Leabgarrow,1.649,-0.554,0
2022-02-25T03:35:00Z,Aranmore Island - Leabgarrow,1.73,-0.473,0
2022-02-25T03:40:00Z,Aranmore Island - Leabgarrow,1.662,-0.541,0
2022-02-25T03:45:00Z,Aranmore Island - Leabgarrow,1.763,-0.44,0
2022-02-25T03:50:00Z,Aranmore Island - Leabgarrow,1.745,-0.458,0
2022-02-25T03:55:00Z,Aranmore Island - Leabgarrow,1.606,-0.597,0
2022-02-25T04:00:00Z,Aranmore Island - Leabgarrow,1.672,-0.531,0
2022-02-25T04:05:00Z,Aranmore Island - Leabgarrow,1.5,-0.703,0
2022-02-25T04:10:00Z,Aranmore Island - Leabgarrow,1.408,-0.795,0
2022-02-25T04:15:00Z,Aranmore Island - Leabgarrow,1.368,-0.835,0
2022-02-25T04:20:00Z,Aranmore Island - Leabgarrow,1.525,-0.678,0
2022-02-25T04:25:00Z,Aranmore Island - Leabgarrow,1.527,-0.676,0
2022-02-25T04:30:00Z,Aranmore Island - Leabgarrow,1.444,-0.759,0
2022-02-25T04:35:00Z,Aranmore Island - Leabgarrow,1.396,-0.807,0
2022-02-25T04:40:00Z,Aranmore Island - Leabgarrow,1.404,-0.799,0
2022-02-25T04:45:00Z,Aranmore Island - Leabgarrow,1.324,-0.879,0
2022-02-25T04:50:00Z,Aranmore Island - Leabgarrow,1.458,-0.745,0
2022-02-25T04:55:00Z,Aranmore Island - Leabgarrow,1.351,-0.852,0
2022-02-25T05:00:00Z,Aranmore Island - Leabgarrow,1.177,-1.026,0
2022-02-25T05:05:00Z,Aranmore Island - Leabgarrow,1.307,-0.896,0
2022-02-25T05:10:00Z,Aranmore Island - Leabgarrow,1.143,-1.06,0
2022-02-25T05:15:00Z,Aranmore Island - Leabgarrow,1.202,-1.001,0
2022-02-25T05:20:00Z,Aranmore Island - Leabgarrow,1.126,-1.077,0
2022-02-25T05:25:00Z,Aranmore Island - Leabgarrow,1.223,-0.98,0
2022-02-25T05:30:00Z,Aranmore Island - Leabgarrow,1.144,-1.059,0
2022-02-25T05:35:00Z,Aranmore Island - Leabgarrow,1.208,-0.995,0
2022-02-25T05:40:00Z,Aranmore Island - Leabgarrow,1.032,-1.171,0
2022-02-25T05:45:00Z,Aranmore Island - Leabgarrow,1.041,-1.162,0
2022-02-25T05:50:00Z,Aranmore Island - Leabgarrow,1.239,-0.964,0
2022-02-25T05:55:00Z,Aranmore Island - Leabgarrow,1.237,-0.966,0
2022-02-25T06:00:00Z,Aranmore Island - Leabgarrow,1.164,-1.039,0
2022-02-25T06:05:00Z,Aranmore Island - Leabgarrow,1.118,-1.085,0
2022-02-25T06:10:00Z,Aranmore Island - Leabgarrow,1.145,-1.058,0
2022-02-25T06:15:00Z,Aranmore Island - Leabgarrow,1.17,-1.033,0
2022-02-25T06:20:00Z,Aranmore Island - Leabgarrow,1.099,-1.104,0
2022-02-25T06:25:00Z,Aranmore Island - Leabgarrow,0.977,-1.226,0
2022-02-25T06:30:00Z,Aranmore Island - Leabgarrow,1.143,-1.06,0
2022-02-25T06:35:00Z,Aranmore Island - Leabgarrow,1.159,-1.044,0
2022-02-25T06:40:00Z,Aranmore Island - Leabgarrow,1.091,-1.112,0
2022-02-25T06:45:00Z,Aranmore Island - Leabgarrow,1.198,-1.005,0
2022-02-25T06:50:00Z,Aranmore Island - Leabgarrow,1.24,-0.963,0
2022-02-25T06:55:00Z,Aranmore Island - Leabgarrow,1.14,-1.063,0
2022-02-25T07:00:00Z,Aranmore Island - Leabgarrow,1.279,-0.924,0
2022-02-25T07:05:00Z,Aranmore Island - Leabgarrow,0.988,-1.215,0
2022-02-25T07:10:00Z,Aranmore Island - Leabgarrow,1.234,-0.969,0
2022-02-25T07:15:00Z,Aranmore Island - Leabgarrow,1.209,-0.994,0
2022-02-25T07:20:00Z,Aranmore Island - Leabgarrow,1.267,-0.936,0
2022-02-25T07:25:00Z,Aranmore Island - Leabgarrow,1.344,-0.859,0
2022-02-25T07:30:00Z,Aranmore Island - Leabgarrow,1.352,-0.851,0
2022-02-25T07:35:00Z,Aranmore Island - Leabgarrow,1.335,-0.868,0
2022-02-25T07:40:00Z,Aranmore Island - Leabgarrow,1.464,-0.739,0
2022-02-25T07:45:00Z,Aranmore Island - Leabgarrow,1.466,-0.737,0
2022-02-25T07:50:00Z,Aranmore Island - Leabgarrow,1.497,-0.706,0
2022-02-25T07:55:00Z,Aranmore Island - Leabgarrow,1.481,-0.722,0
2022-02-25T08:00:00Z,Aranmore Island - Leabgarrow,1.673,-0.53,0
2022-02-25T08:05:00Z,Aranmore Island - Leabgarrow,1.581,-0.622,0
2022-02-25T08:10:00Z,Aranmore Island - Leabgarrow,1.514,-0.689,0
2022-02-25T08:15:00Z,Aranmore Island - Leabgarrow,1.723,-0.48,0
2022-02-25T08:20:00Z,Aranmore Island - Leabgarrow,1.495,-0.708,0
2022-02-25T08:25:00Z,Aranmore Island - Leabgarrow,1.702,-0.501,0
2022-02-25T08:30:00Z,Aranmore Island - Leabgarrow,1.625,-0.578,0
2022-02-25T08:35:00Z,Aranmore Island - Leabgarrow,1.633,-0.57,0
2022-02-25T08:40:00Z,Aranmore Island - Leabgarrow,1.829,-0.374,0
2022-02-25T08:45:00Z,Aranmore Island - Leabgarrow,1.774,-0.429,0
2022-02-25T08:50:00Z,Aranmore Island - Leabgarrow,1.882,-0.321,0
2022-02-25T08:55:00Z,Aranmore Island - Leabgarrow,1.799,-0.404,0
2022-02-25T09:00:00Z,Aranmore Island - Leabgarrow,1.822,-0.381,0
2022-02-25T09:05:00Z,Aranmore Island - Leabgarrow,1.81,-0.393,0
2022-02-25T09:10:00Z,Aranmore Island - Leabgarrow,1.914,-0.289,0
2022-02-25T09:15:00Z,Aranmore Island - Leabgarrow,2.004,-0.199,0
2022-02-25T09:20:00Z,Aranmore Island - Leabgarrow,2.065,-0.138,0
2022-02-25T09:25:00Z,Aranmore Island - Leabgarrow,1.977,-0.226,0
2022-02-25T09:30:00Z,Aranmore Island - Leabgarrow,1.93,-0.273,0
2022-02-25T09:35:00Z,Aranmore Island - Leabgarrow,2.043,-0.16,0
2022-02-25T09:40:00Z,Aranmore Island - Leabgarrow,2.108,-0.095,0
2022-02-25T09:45:00Z,Aranmore Island - Leabgarrow,2.04,-0.163,0
2022-02-25T09:50:00Z,Aranmore Island - Leabgarrow,2.21,0.007,0
2022-02-25T09:55:00Z,Aranmore Island - Leabgarrow,2.181,-0.022,0
2022-02-25T10:00:00Z,Aranmore Island - Leabgarrow,2.17,-0.033,0
2022-02-25T10:05:00Z,Aranmore Island - Leabgarrow,2.437,0.234,0
2022-02-25T10:10:00Z,Aranmore Island - Leabgarrow,2.344,0.141,0
2022-02-25T10:15:00Z,Aranmore Island - Leabgarrow,2.456,0.253,0
2022-02-25T10:20:00Z,Aranmore Island - Leabgarrow,2.408,0.205,0
2022-02-25T10:25:00Z,Aranmore Island - Leabgarrow,2.318,0.115,0
2022-02-25T10:30:00Z,Aranmore Island - Leabgarrow,2.401,0.198,0
2022-02-25T10:35:00Z,Aranmore Island - Leabgarrow,2.538,0.335,0
2022-02-25T10:40:00Z,Aranmore Island - Leabgarrow,2.59,0.387,0
2022-02-25T10:45:00Z,Aranmore Island - Leabgarrow,2.616,0.413,0
2022-02-25T10:50:00Z,Aranmore Island - Leabgarrow,2.641,0.438,0
2022-02-25T10:55:00Z,Aranmore Island - Leabgarrow,2.723,0.52,0
2022-02-25T11:00:00Z,Aranmore Island - Leabgarrow,2.654,0.451,0
2022-02-25T11:05:00Z,Aranmore Island - Leabgarrow,2.54,0.337,0
2022-02-25T11:10:00Z,Aranmore Island - Leabgarrow,2.477,0.274,0
2022-02-25T11:15:00Z,Aranmore Island - Leabgarrow,2.656,0.453,0
2022-02-25T11:20:00Z,Aranmore Island - Leabgarrow,2.655,0.452,0
2022-02-25T11:25:00Z,Aranmore Island - Leabgarrow,2.75,0.547,0
2022-02-25T11:30:00Z,Aranmore Island - Leabgarrow,2.942,0.739,0
2022-02-25T11:35:00Z,Aranmore Island - Leabgarrow,2.707,0.504,0
2022-02-25T11:40:00Z,Aranmore Island - Leabgarrow,2.774,0.571,0
2022-02-25T11:45:00Z,Aranmore Island - Leabgarrow,2.861,0.658,0
2022-02-25T11:50:00Z,Aranmore Island - Leabgarrow,2.804,0.601,0
2022-02-25T11:55:00Z,Aranmore Island - Leabgarrow,2.682,0.479,0
2022-02-25T12:00:00Z,Aranmore Island - Leabgarrow,2.928,0.725,0
2022-02-25T12:05:00Z,Aranmore Island - Leabgarrow,2.776,0.573,0
2022-02-25T12:10:00Z,Aranmore Island - Leabgarrow,2.799,0.596,0
2022-02-25T12:15:00Z,Aranmore Island - Leabgarrow,2.756,0.553,0
2022-02-25T12:20:00Z,Aranmore Island - Leabgarrow,2.895,0.692,0
2022-02-25T12:25:00Z,Aranmore Island - Leabgarrow,2.921,0.718,0
2022-02-25T12:30:00Z,Aranmore Island - Leabgarrow,2.848,0.645,0
2022-02-25T12:35:00Z,Aranmore Island - Leabgarrow,2.851,0.648,0
2022-02-25T12:40:00Z,Aranmore Island - Leabgarrow,2.739,0.536,0
2022-02-25T12:45:00Z,Aranmore Island - Leabgarrow,3.001,0.798,0
2022-02-25T12:50:00Z,Aranmore Island - Leabgarrow,2.841,0.638,0
2022-02-25T12:55:00Z,Aranmore Island - Leabgarrow,2.944,0.741,0
2022-02-25T13:00:00Z,Aranmore Island - Leabgarrow,2.968,0.765,0
2022-02-25T13:05:00Z,Aranmore Island - Leabgarrow,2.889,0.686,0
2022-02-25T13:10:00Z,Aranmore Island - Leabgarrow,2.958,0.755,0
2022-02-25T13:15:00Z,Aranmore Island - Leabgarrow,2.843,0.64,0
2022-02-25T13:20:00Z,Aranmore Island - Leabgarrow,2.852,0.649,0
2022-02-25T13:25:00Z,Aranmore Island - Leabgarrow,2.856,0.653,0
2022-02-25T13:30:00Z,Aranmore Island - Leabgarrow,2.852,0.649,0
2022-02-25T13:35:00Z,Aranmore Island - Leabgarrow,2.852,0.649,0
2022-02-25T13:40:00Z,Aranmore Island - Leabgarrow,2.858,0.655,0
2022-02-25T13:45:00Z,Aranmore Island - Leabgarrow,2.806,0.603,0
2022-02-25T13:50:00Z,Aranmore Island - Leabgarrow,2.76,0.557,0
2022-02-25T13:55:00Z,Aranmore Island - Leabgarrow,2.784,0.581,0
2022-02-25T14:00:00Z,Aranmore Island - Leabgarrow,2.783,0.58,0
2022-02-25T14:05:00Z,Aranmore Island - Leabgarrow,2.801,0.598,0
2022-02-25T14:10:00Z,Aranmore Island - Leabgarrow,2.707,0.504,0
2022-02-25T14:15:00Z,Aranmore Island - Leabgarrow,2.663,0.46,0
2022-02-25T14:20:00Z,Aranmore Island - Leabgarrow,2.598,0.395,0
2022-02-25T14:25:00Z,Aranmore Island - Leabgarrow,2.574,0.371,0
2022-02-25T14:30:00Z,Aranmore Island - Leabgarrow,2.588,0.385,0
2022-02-25T14:35:00Z,Aranmore Island - Leabgarrow,2.679,0.476,0
2022-02-25T14:40:00Z,Aranmore Island - Leabgarrow,2.564,0.361,0
2022-02-25T14:45:00Z,Aranmore Island - Leabgarrow,2.543,0.34,0
2022-02-25T14:50:00Z,Aranmore Island - Leabgarrow,2.433,0.23,0
2022-02-25T14:55:00Z,Aranmore Island - Leabgarrow,2.408,0.205,0
2022-02-25T15:00:00Z,Aranmore Island - Leabgarrow,2.376,0.173,0
2022-02-25T15:05:00Z,Aranmore Island - Leabgarrow,2.448,0.245,0
2022-02-25T15:10:00Z,Aranmore Island - Leabgarrow,2.426,0.223,0
2022-02-25T15:15:00Z,Aranmore Island - Leabgarrow,2.365,0.162,0
2022-02-25T15:20:00Z,Aranmore Island - Leabgarrow,2.296,0.093,0
2022-02-25T15:25:00Z,Aranmore Island - Leabgarrow,2.281,0.078,0
2022-02-25T15:30:00Z,Aranmore Island - Leabgarrow,2.277,0.074,0
2022-02-25T15:35:00Z,Aranmore Island - Leabgarrow,2.305,0.102,0
2022-02-25T15:40:00Z,Aranmore Island - Leabgarrow,2.158,-0.045,0
2022-02-25T15:45:00Z,Aranmore Island - Leabgarrow,2.289,0.086,0
2022-02-25T15:50:00Z,Aranmore Island - Leabgarrow,2.045,-0.158,0
2022-02-25T15:55:00Z,Aranmore Island - Leabgarrow,2.194,-0.009,0
2022-02-25T16:00:00Z,Aranmore Island - Leabgarrow,2.265,0.062,0
2022-02-25T16:05:00Z,Aranmore Island - Leabgarrow,1.973,-0.23,0
2022-02-25T16:10:00Z,Aranmore Island - Leabgarrow,1.975,-0.228,0
2022-02-25T16:15:00Z,Aranmore Island - Leabgarrow,2.002,-0.201,0
2022-02-25T16:20:00Z,Aranmore Island - Leabgarrow,2.008,-0.195,0
2022-02-25T16:25:00Z,Aranmore Island - Leabgarrow,1.912,-0.291,0
2022-02-25T16:30:00Z,Aranmore Island - Leabgarrow,1.853,-0.35,0
2022-02-25T16:35:00Z,Aranmore Island - Leabgarrow,1.956,-0.247,0
2022-02-25T16:40:00Z,Aranmore Island - Leabgarrow,1.804,-0.399,0
2022-02-25T16:45:00Z,Aranmore Island - Leabgarrow,1.893,-0.31,0
2022-02-25T16:50:00Z,Aranmore Island - Leabgarrow,1.808,-0.395,0
2022-02-25T16:55:00Z,Aranmore Island - Leabgarrow,1.824,-0.379,0
2022-02-25T17:00:00Z,Aranmore Island - Leabgarrow,1.618,-0.585,0
2022-02-25T17:05:00Z,Aranmore Island - Leabgarrow,1.777,-0.426,0
2022-02-25T17:10:00Z,Aranmore Island - Leabgarrow,1.698,-0.505,0
2022-02-25T17:15:00Z,Aranmore Island - Leabgarrow,1.677,-0.526,0
2022-02-25T17:20:00Z,Aranmore Island - Leabgarrow,1.717,-0.486,0
2022-02-25T17:25:00Z,Aranmore Island - Leabgarrow,1.648,-0.555,0
2022-02-25T17:30:00Z,Aranmore Island - Leabgarrow,1.531,-0.672,0
2022-02-25T17:35:00Z,Aranmore Island - Leabgarrow,1.624,-0.579,0
2022-02-25T17:40:00Z,Aranmore Island - Leabgarrow,1.521,-0.682,0
2022-02-25T17:45:00Z,Aranmore Island - Leabgarrow,1.644,-0.559,0
2022-02-25T17:50:00Z,Aranmore Island - Leabgarrow,1.577,-0.626,0
2022-02-25T17:55:00Z,Aranmore Island - Leabgarrow,1.479,-0.724,0
2022-02-25T18:00:00Z,Aranmore Island - Leabgarrow,1.452,-0.751,0
2022-02-25T18:05:00Z,Aranmore Island - Leabgarrow,1.413,-0.79,0
2022-02-25T18:10:00Z,Aranmore Island - Leabgarrow,1.551,-0.652,0
2022-02-25T18:15:00Z,Aranmore Island - Leabgarrow,1.411,-0.792,0
2022-02-25T18:20:00Z,Aranmore Island - Leabgarrow,1.488,-0.715,0
2022-02-25T18:25:00Z,Aranmore Island - Leabgarrow,1.491,-0.712,0
2022-02-25T18:30:00Z,Aranmore Island - Leabgarrow,1.452,-0.751,0
2022-02-25T18:35:00Z,Aranmore Island - Leabgarrow,1.41,-0.793,0
2022-02-25T18:40:00Z,Aranmore Island - Leabgarrow,1.417,-0.786,0
2022-02-25T18:45:00Z,Aranmore Island - Leabgarrow,1.355,-0.848,0
2022-02-25T18:50:00Z,Aranmore Island - Leabgarrow,1.382,-0.821,0
2022-02-25T18:55:00Z,Aranmore Island - Leabgarrow,1.399,-0.804,0
2022-02-25T19:00:00Z,Aranmore Island - Leabgarrow,1.447,-0.756,0
2022-02-25T19:05:00Z,Aranmore Island - Leabgarrow,1.469,-0.734,0
2022-02-25T19:10:00Z,Aranmore Island - Leabgarrow,1.46,-0.743,0
2022-02-25T19:15:00Z,Aranmore Island - Leabgarrow,1.452,-0.751,0
2022-02-25T19:20:00Z,Aranmore Island - Leabgarrow,1.449,-0.754,0
2022-02-25T19:25:00Z,Aranmore Island - Leabgarrow,1.435,-0.768,0
2022-02-25T19:30:00Z,Aranmore Island - Leabgarrow,1.467,-0.736,0
2022-02-25T19:35:00Z,Aranmore Island - Leabgarrow,1.468,-0.735,0
2022-02-25T19:40:00Z,Aranmore Island - Leabgarrow,1.449,-0.754,0
2022-02-25T19:45:00Z,Aranmore Island - Leabgarrow,1.358,-0.845,0
2022-02-25T19:50:00Z,Aranmore Island - Leabgarrow,1.433,-0.77,0
2022-02-25T19:55:00Z,Aranmore Island - Leabgarrow,1.514,-0.689,0
2022-02-25T20:00:00Z,Aranmore Island - Leabgarrow,1.514,-0.689,0
2022-02-25T20:05:00Z,Aranmore Island - Leabgarrow,1.497,-0.706,0
2022-02-25T20:10:00Z,Aranmore Island - Leabgarrow,1.606,-0.597,0
2022-02-25T20:15:00Z,Aranmore Island - Leabgarrow,1.587,-0.616,0
2022-02-25T20:20:00Z,Aranmore Island - Leabgarrow,1.601,-0.602,0
2022-02-25T20:25:00Z,Aranmore Island - Leabgarrow,1.582,-0.621,0
2022-02-25T20:30:00Z,Aranmore Island - Leabgarrow,1.601,-0.602,0
2022-02-25T20:35:00Z,Aranmore Island - Leabgarrow,1.693,-0.51,0
2022-02-25T20:40:00Z,Aranmore Island - Leabgarrow,1.693,-0.51,0
2022-02-25T20:45:00Z,Aranmore Island - Leabgarrow,1.643,-0.56,0
2022-02-25T20:50:00Z,Aranmore Island - Leabgarrow,1.74,-0.463,0
2022-02-25T20:55:00Z,Aranmore Island - Leabgarrow,1.761,-0.442,0
2022-02-25T21:00:00Z,Aranmore Island - Leabgarrow,1.74,-0.463,0
2022-02-25T21:05:00Z,Aranmore Island - Leabgarrow,1.881,-0.322,0
2022-02-25T21:10:00Z,Aranmore Island - Leabgarrow,1.878,-0.325,0
2022-02-25T21:15:00Z,Aranmore Island - Leabgarrow,1.895,-0.308,0
2022-02-25T21:20:00Z,Aranmore Island - Leabgarrow,1.838,-0.365,0
2022-02-25T21:25:00Z,Aranmore Island - Leabgarrow,1.838,-0.365,0
2022-02-25T21:30:00Z,Aranmore Island - Leabgarrow,1.921,-0.282,0
2022-02-25T21:35:00Z,Aranmore Island - Leabgarrow,1.981,-0.222,0
2022-02-25T21:40:00Z,Aranmore Island - Leabgarrow,2.112,-0.091,0
2022-02-25T21:45:00Z,Aranmore Island - Leabgarrow,2.023,-0.18,0
2022-02-25T21:50:00Z,Aranmore Island - Leabgarrow,2.077,-0.126,0
2022-02-25T21:55:00Z,Aranmore Island - Leabgarrow,2.139,-0.064,0
2022-02-25T22:00:00Z,Aranmore Island - Leabgarrow,2.197,-0.006,0
2022-02-25T22:05:00Z,Aranmore Island - Leabgarrow,2.178,-0.025,0
2022-02-25T22:10:00Z,Aranmore Island - Leabgarrow,2.155,-0.048,0
2022-02-25T22:15:00Z,Aranmore Island - Leabgarrow,2.206,0.003,0
2022-02-25T22:20:00Z,Aranmore Island - Leabgarrow,2.273,0.07,0
2022-02-25T22:25:00Z,Aranmore Island - Leabgarrow,2.27,0.067,0
2022-02-25T22:30:00Z,Aranmore Island - Leabgarrow,2.37,0.167,0
2022-02-25T22:35:00Z,Aranmore Island - Leabgarrow,2.39,0.187,0
2022-02-25T22:40:00Z,Aranmore Island - Leabgarrow,2.307,0.104,0
2022-02-25T22:45:00Z,Aranmore Island - Leabgarrow,2.468,0.265,0
2022-02-25T22:50:00Z,Aranmore Island - Leabgarrow,2.44,0.237,0
2022-02-25T22:55:00Z,Aranmore Island - Leabgarrow,2.526,0.323,0
2022-02-25T23:00:00Z,Aranmore Island - Leabgarrow,2.545,0.342,0
2022-02-25T23:05:00Z,Aranmore Island - Leabgarrow,2.575,0.372,0
2022-02-25T23:10:00Z,Aranmore Island - Leabgarrow,2.658,0.455,0
2022-02-25T23:15:00Z,Aranmore Island - Leabgarrow,2.719,0.516,0
2022-02-25T23:20:00Z,Aranmore Island - Leabgarrow,2.677,0.474,0
2022-02-25T23:25:00Z,Aranmore Island - Leabgarrow,2.686,0.483,0
2022-02-25T23:30:00Z,Aranmore Island - Leabgarrow,2.744,0.541,0
2022-02-25T23:35:00Z,Aranmore Island - Leabgarrow,2.767,0.564,0
2022-02-25T23:40:00Z,Aranmore Island - Leabgarrow,2.833,0.63,0
2022-02-25T23:45:00Z,Aranmore Island - Leabgarrow,2.834,0.631,0
2022-02-25T23:50:00Z,Aranmore Island - Leabgarrow,2.834,0.631,0
2022-02-25T23:55:00Z,Aranmore Island - Leabgarrow,2.921,0.718,0
